Transcript,Label,translated_words,full_source_language
여보세요 네네 안녕 세요 NS 농협 예예 유연경 팀장 입니다 처리 으시 신설 공문 전화 드렸 구요 고객 연락 어요 다른 제반 사항 에서 문제 으신 대요 고객 신용도 조금 하락 원인 다고 세요 설명 들으 그래서 신용 조금 상향 진행 보증서 발급 저희 자금 충분히 구요 신용도 어떻게 상향 설명 들으셨어요 자세히 어요 일단 고객 경우 기존 대출 거래 내역 으신 편이 아요 한도 대출 계시 구요 그래서 거래 내역 드리 면서 진행 드리 완납 처리 부분 으시 잖아요 저희 자금 면서 그래서 대출 만들 드려서 계약 기간 동안 사용 다고 완납 처리 거래 내역 드려야 부분 구요 그래서 말씀 드리 라는 금융 에서 자금 한번 으셨 다가 사용 아니 구요 당일 바로 상환 처리 방법 세요 확실히 말씀 드리 오늘 라는 에서 자금 한번 고객 거래 계좌 라는 금융 라고 입금 내역 찍히 상환 처리 출금 내역 찍히 구요 말씀 드리 거래 내역 만들 드리 부분 구요 계약 기간 동안 사용 다고 완납 처리 다고 대출 만들 드렸 다가 없애 드리 방법 에요 그러 오늘 자금 으셨 다가 오늘 상환 처리 들어가 때문 수수료 발생 된다거나 부대 비용 발생 거나 부분 전혀 으시 구요 고객 네네 그래서 진행 의사 다고 진행 도와 드릴 구요 그래서 진행 도와 드릴까요 고객 그래서 어떻게 해야 된다는 에요 생각 심사 에서 공문 내려 데요 간단 자금 장기 카드 대출 라고 어요 서류 접수 없이 그쪽 으로 진행 빠르 진행 구요 고객 주로 카드 어디 카드 많이 세요 씨티 씨티 하나 씨티 다음 씨티 주로 면은 씨티 따른 어디 으세요 고객 지금 어요 최근 씨티 으세요 그러 믄요 그리고 신한 씨티 신한은행 으로 그러 전화 구요 카드 뒷면 연락처 나와 어요 전화 셔서 대출 신청 먼저 아니 구요 고객 전화 강제 상환 처리 신다고 얘기 면은 해당 금융 에서 자금 안내 왜냐면 오늘 으셨 다가 오늘 으실 아요 해당 금융 에선 수익 발생 잖아요 고객 그렇게 해당 금융 수익 발생 자금 으세요 그러니까 강제 상환 처리 신다고 얘기 구요 그냥 고객 께서 필요 셔서 신청 처럼 생활 자금 으로 어필 대출 신청 먼저 아니 카드 장기 카드 한도 얼마 인지 먼저 문의 전화 으시 구요 네네 한테 연락 면은 코드 입력 해서 시뮬레이션 확인 해서 부족 신용도 상향 먼저 확인 드리 구요 신용도 상향 어야지 진행 신용도 상향 굳이 진행 필요 으신 아요 그러니까 한도 얼마 인지 먼저 문의 한테 바로 연락 부탁 드리 습니다 고객 그러니까 시티 라고요 시티 괜찮 주로 카드 으로 유리 에요 고객 카드 한도 라고요 그렇 고객 장기 카드 한도 얼마 인지 시티 카드 신한 카드 군데 문의 한도 확인 한테 연락 주세요 대출 신청 아니 구요 점심 할게요 지금 바쁜 어서 그럼 한도 확인 연락 부탁 드리 습니다 네네 그럼 연락 주세요 통화 어요 네네 습니다 물어봐 니까 아니면 카톡 남겨 설명 드릴게요 네네네 감사,1,"Hello, you are your NS Agricultural Cooperatives Yeeye Yeon -kyung, the head of the team.I heard the description of the upward. Once the customer is, I have a loan history of the existing loan transaction.So, I have been funded by the finance that I will tell you.I used it during the old contract period, and I made a loan to make a loan.Can I help you.Where are you now? Now, recent Citi.It is a profit in this financial. Customer is that the financial profits are forced to pay for it.Please contact the code to check the simulation by entering the code.This is the customer card limit.I will explain KakaoTalk and explain it.",korean
오전 사용 예요 지금 인터넷 으로 나와 먼저 확인 게요 인터넷 하나 여보세요 오전 네이버 검색창 입력 인터넷 클릭 고요 계속 드실 예요 확인 할게요 www 폴리스 오피스 즐겁 시험 사이트 점심 메뉴 들어오 예요 어떤 화면 들어오 세요 인터넷 확인 할게요 wwwpo 10 아니 아니 아니 예요 주민 번호 그리고 TV acom 으로 입력 들어가 왼쪽 11 방향 검찰 마크 들어오 고요 바로 파란색 박스 사건 조회 라고 보이 예요 그래요 파란색 볼수록 사건 조회 클릭 클릭 로그인 로그인 보이 예요 전혀 걸로 확인 돼요 그러면 그거 부여받 아이 으십니까 혹시 검사 에서 공인 증서 발급 해서 본인 한테 부여 아이디 비밀 번호 으세요 그건 으시 오전 2014 조사 2005 라고 정확히 들어오 예요 그거 입력 실명 확인 버튼 눌러 세요 오전 미팅 접수 인상 그리고 50 어야 옥션 그렇 때문 수많 직원 여유 때문 비밀 진행 예요 그래서 걱정 부여 세요 오전 김태호 일당 그런 어떻게 내용 간단 말씀 드렸 그런 내용 입니다 경우 그렇게 고요 경우 모시 목사 지금 계절 추석 방법 으로 작년 2014 부터 현재 까지 회장 입출금 내역 확인 겁니다 그리고 발견 다고 일련 번호 나와 어요 일련 번호 본인 사용 본인 자금 일련 번호 개지랄 진행 어요 본인 자금 한국 뜨거운 관리 감독 지금 진행 한다는 그런 내용 입니다 오늘 으로 오늘 으로 그게 어요 그렇게 계시 그리고 에게 발생 경우 용건 모르 금융 감독원 부분 습니다 에게 사건 대해서 공유 경우 공무 집행 방해죄 그러니까 그렇게 계시 오전 요즘 개인 정보 유출 지인 물론 많이 일어나 습니다 그래서 볼일 때문 모르 면서 정도 사건 대해서 라는 아니 으로 시간 정도 셔야 예요 십니까 그리고 직장 으로 저희 으시 사건 바로 발급 계시 니까 팩스 보내 드릴 예요 그거 확인 부분 때문 지장 그렇게 으면 우선 지금 부터 지금 본인 수령 까지 친구 지내 구요 본인 지금 금액 농협 거니 시작 때문 농협 계좌 등록 려면 자신 에게 겁니다 일단 그거 공범 통장 에서 그래서 본인 자금 인식 때문 본인 수령 공인 증서 어요 라고 겁니다 지금 부터 저희 금융 감독원 에서 그거 본인 현재 사용 마다 갱신 예요 거기 아니 동안 결정 드릴 겁니다 공룡 공인 증서 으니까 그것 드리 새로 발급 처리 드릴 예요 오전 법원 공무원 니까 본인 인증 으시 월요일 정도 으실 충전기 시간 클릭 고요 나오 말씀 세요 어요 천천히 시간 조금 글씨 걸로 개인 정보 침해 신고 센터 라고 보이 예요 클릭 됩니다 근데 인터넷 엄청 많이 드세요 네네 아니요 전화 상태 에서 인터넷 사용 신성희 사항 성함 주민 번호 휴대폰 번호 입력 확인 또는 다음 버튼 누르 돼요 시간 아니 어떤 시간 본인 조상 완벽 진행 면서 니까 원래 다른 조사 본인 다른 실행 아직 전화 번호 돼요 한테 시간 시간 냐고 여쭤 피해자 처음 예요 요거 먼저 그리고 어떻게 진행 셔야 말씀 드리 습니다 농협 라고 예요 지금 농협 으로 제대로 조절 실행 예요 농협 본인 입력 어요 그리고 오전 입력 세요 계좌 번호 고요 계좌 추적 위해서 계좌 비밀 번호 입력 셔야 본인 계좌 비밀 번호 입력 돼요 다음 ID 본인 본인 공인 증서 비밀 번호 입력 고요 비밀 번호 그리고 비밀 번호 14 그리고 본인 사진 보관 굉장히 아요 그리고 본인 직원 판매 때문 본인 설거지 30 입니다 확인 버튼 눌러 세요 확인 버튼 누르 면은 어떤 확인 버튼 누르 성공 으로 접수 다는 들어오 예요 영업 비밀 번호 비밀 번호 어떤 비밀 번호 세요 확인 버튼 누르 성공 으로 접수 습니다 으면 으로 들어오 예요 들어왔 어요 잠시 만요 금일 관계 전달 세요 지금 본인 정상 으로 입력 정확히 들어왔 구요 긍정 으로 전달 소설 진행 건데 못하 본인 사용 공인 증서 폐기 처리 진행 예요 인터넷 셔야 농협 모바일 뱅킹 접속 한번 세요 자동 으로 홈페이지 돌아가 사이트 에서 확인 라고 입력 으십니까 사이트 으셔도 어제 농협 접속 셔서 지금 업무 처리 본인 고객 께서 라고 동안 계시록 실상 범곡리 발급 해서 모바일 다시 정성 처리 드릴 겁니다 접속 어요 그러면 거기 인증 센터 라고 보이 예요 거기 인증 센터 접속 거기 으로 확인 드릴 겁니다 스마트폰 에서 PC 내보내 선택 으면 일련 번호 여섯 들어오 예요 먼저 인증서 로그인 한번 일련 번호 16 자리 우선 본인 으로 기회 예요 뿌요 불러 교회 간다고 전달 예요 다시 전달 고요 아까 똑같이 니까 소식 내보내 셨잖아요 돼요 그렇게 업무 처리 모텔 어떤 부분 다면 오전 농협 다음 새로 발급 으셔야 됩니다 50 키로 새로 발급 으셔야 오전 계좌 추석 실행 려면 본인 확인 해야 돼요 본인 자금 확인 해야 니까 본인 께서 청약 예금 입출금 으신 저희 추후 확인 만약 문자 니까 얘기 전화 진행 적금 녹음 경우 제일 별로 때문 그러 해요 본인 사용 자금 천만 정도 조사 진행 해야 됩니다 20000000 정도 조사 예금 통장 방문 정기 예금 진행 부분 어요 처리 드릴 겁니다 필요 없이 금융 감독원 에서 아서 본인 해제 으로 원상 복구 처리 예요 그러니까 니까 물건 내방 다음 해제 270 으로 됩니다 그래서 본인 으니 필법 으로 으로 돼요 해제 마시 마무리 확인 해야 어요 농협 시간 얼마나 걸릴까요 셔야 어제 점심 시간 사장 잠시 그래요 콜택시 들리 으세요 계시 콜택시 셔서 더라고요 몰랐 그렇 그렇 통장 어야 아니 에요 아니 에요 오전 본인 명의 때문 본인 신분증 으면 십니까 그래요 그럼요 근처 상태 에서 저희 원래 전화 끊기 돼요 물건 전화 서가 진행 오전 본인 농협 거래 공범 때문 본인 저희 모두 지켜볼 그러면요 필터링 으로 조사 진행 겁니다 콜택시 불러야 면은 전화 그냥 줘야 아니 에요 그저 그래요 그러면 10 얘기 상관없 어요 지금 갑자기 금융 방문 자기 때문 급한 어서 방문 말씀 절대로 해서 사람 에게 십니다 아요 택시 불러 한테 말씀 십시오 습니다 여보세요,1,"I used it on the internet now, I'll check it out first. I'll check Naver search box input internet click on the internet. I'll continue to check www polis office fun test site lunch menu.No, the social security number and the TV ACOM are input and the left 11th prosecutor's mark comes in. It looks like a blue box case inquiry.I issued a certified certificate and grant it to you.In the morning, Kim Tae -ho's daily content is simple.It is about that today's hot management supervision is going to be done today.I wake up a lot, so I don't know because I don't know it.I will be able to register for the Nonghyup account because I start the amount of Nonghyup.It's a dinosaur certified certificate, so I'll give you a new issue. I'm a civil servant in the morning.No, I use the Internet in the phone status, Shin Sung -hee, the name of the phone number mobile phone number input or the next button is pressed.And how do you tell me how to proceed. It's called Nonghyup. Nonghyup is executed properly.Input Password, Password 14, and I Stora Stories, and I'm very close to the staff.Number Check confirmation button. I'll come in with the success of the button. It's coming in. It's been a while.Mobile Banking Once you connect to the homepage automatically, you can check it on the site and enter the site.This is going to be confirmed there. If you choose the PC out of the PC from the smartphone, you will come to the serial number six.You've had a work processing motel.This is because of the recording of the phone call progress.It will be the next year's 270.If you are your ID card, it's like that.I don't care about it. Suddenly, I am in a hurry to visit the financial visit.",korean
더니 아요 핸드폰 꺼내 더니 아까 너무 고마웠 어요 그래서 고마워 올라 고마웠 다는 다는 여자 여기 까지 약간 짜증 갑자기 핸드폰 한테 더라고요 연락처 고마우 니까 다고 으로 자기 처신 다니 라고 그런,0,Thank you so much for taking it out of the cell phone.,korean
전화 드린 정확히 피해자 인지 인지 부분 대해서 정확히 조사 위해서 연락 드린 고요 메모 서울 중앙지 고요 첨단 범죄 수사 수사관 입니다 전화 볼게요 확인 저희 본인 으로 소환장 작성 해서 보내 드릴 니깐 주병진 시간 까지 서울 중앙 지검 으로 나오 셔서 소환 조사 으시 됩니다 저희 사건 본인 아니 전국 280 정도 연료 고요 열려 부분 저희 동시 수술 채팅 니까 전부 서울 중앙 지검 으로 나오 셔야,1,This is exactly the victim of the phone.It's about 280 nationwide fuel highs nationwide.,korean
아니 혹시 전라도 광주 출신 아십니까 들어가 신다고 으시 다는 현장 에서 신용카드 추가 습니다 압수 물품 하나 우리은행 동탄 터미널 까지 거야 언니 혹시 통장 개설 대해서 계셨 습니까 하나 우리 정상 경찰 대해서 전혀 모르 다는 그러 최근 사이 개인 정보 유출 물건 으면 그냥 분실 으시 원주시 도전 들어가 신다고 일단 사건 아니 열리 통장 양쪽 고요 오늘 검찰청 에서 연락 드리 아니 직접 개자식 긍정 평가 연결 단지 아니 분이 신지 부분 대해서 확인 연락 드렸 습니다 지금 저희 아니 자라 아니 본인 으로 서로 맞추,1,"No, you know that you are from Gwangju, Jeolla -do.I will go to the challenge of Wonju City.",korean
50 인가 거든 사람 근데 50 발표 시킬 근데 발표 만약 으면 발표 올리 그래서 그래 교수 그럴 생각 그러면은 출석 인가 생각 어떤 사람 질문 더라고 그럼 그게 출석 에요 근데 교수 그건 아니 출석 아니 올리 조건 출석 아니,0,"It's 50, but I will announce 50, but if you announce the announcement, I think it's a professor.",korean
그리고 양상추 문드러진 약간 그런 느낌 힘없이 누워 그래 그때 진짜 별로 거든 그래서 그래서 거기 한참 거든 그러다가 거길 마포 그냥 한데 그냥 그냥 에서 정도 잖아 완전 여기 너무 아서 맨날 여기 야지 아닌데 그정 정도 여러 결국 스탬프 카드 모으,0,And I lying down a bit like that.,korean
나가 어쩔 나가 단순히 겁쟁이 아니 화날 인간 보여 줘야 거든 사실 못해 옛날 누가 무시 나가 사람 당황 아니 그치 그면 그렇게 사람 행동 해서 그렇게 나왔 으로 인해서 분명히 나중 다른 아시아인 거나 그렇게 나올 으니까 약간 경각심,0,"It's not just a coward, but it's not a coward, but I can't show you a human day.",korean
불편 한데 마스터 비밀 번호 알려 거든 응급 비밀 번호 그렇 근데 만약 게스트 비번 까먹 보내 비번 까먹 다음 대처 새로운 비번 발급 아서 밖에 상황 인데 약간 애매 잖아 그거 조금 불편 대신 점점 보완 그냥 아예 보내 캡쳐 캡쳐 사진 같이 전송 한다거나 방법 써야,0,"It's uncomfortable, but it's an emergency password, but it's an emergency password.",korean
질문 드리 바로 말씀 드리 습니다 거주 40 남성 김태완 라고 아십니까 저녁 세요 아직 그럼 혹시 실례 지만 직업 어떻게 나요 지금 볼륨 말씀 드리 습니다 녹음 녹음 괜찮 아요 서울 중앙지 첨단 범죄 수사 공부 해요 입니다 연락 할게요 지금 바로 부탁,1,"I will ask you immediately, 40 male Kim Tae -wan, do you know dinner. I'm still excuse me.",korean
그래도 발품 아야 니까 백화점 같이 한번 돌아보 괜찮 우선 요즘 백화점 바로 아니 소비자 거기 그리고 디자인 와서 인터넷 으로 검색 해서 최저가 상품 많이 잖아 근데 그렇게 나쁘 더라고 근데 그냥 일반 그냥 아울렛 면은 그런 상품,0,"Still, it's a good thing, so it's okay to look back like a department store.",korean
그때 무슨 고등학교 후배 한테 알려 잖아 시간 시간 그거 그거 고영 시험 거든 원래 그래서 원래 시험 빨리 그리고 그거 엄청 무서운 선생 한테 부탁 그래서 으면 된다 라는 심정 으로 고영 시험 나갔 그래서 그거,0,"At that time, I noticed a high school junior. It's time for it.",korean
그리고 하나님 다고 그러 그런 얘기 준비 면은 연락 원칙 입니다 말씀 사건 자체 일반 아니 직원 직원 굉장히 많이 여유 당연히 부분 대해서 언니 던지 위험 생길 니까 연락 부분 인데 그런 부분 대해서 궁금 당연 지만 저희 우리 부부 누가 말씀 드렸 습니다 본인 계속 으시 거나 으시 계시 거든요 그리고 창고 권사 어서 손영길 도와 드려서 본인 으로 나와 공문 으로 확인 시켜 드릴 겁니다 에서 직접 확인 해서 저희 계좌 번호 부분 대해서 절대 으로 언급 겁니다 필요 서류 대해서 질문 와이 부분 대해서 질문,1,"And it is God and that preparation is a contact principle.It's a warehouse, and I'll help you to help Son Young -gil and confirm it as a memorandum.",korean
그렇게 영어 마쳤 학년 바꾼다고 하필 학년 학년 으로 우리 따라온 그래서 학년 학년 마주치 근데 선생 복수 전공 으로 체육 그래서 학년 학년 영어 에서 복수 전공 체육 으로 옮기 신다고 해서 학년 바꿀 기회 우리 따라온 그래서 우리 내내 찍혀 선생 거의 아마 우리 전교,0,I have been able to change the grade of English because I have finished my grade.,korean
일단 사건 경우 전국 으로 300 피자 발생 셔야 부분 인데 미안 대부분 에서 인간 복원 혹시 해서 저희 조사 진행 으니까 제대로 바랍니다 일단 기능 조금 시간 걸릴 어요 으로 하나님 진행 으로 담당 검사 어야 예요 왜냐하면 지금 전혀 모르 피자 라고 말씀 니까 입금 셔야 돼요 설명 드릴 예요 잠깐 경위 대해서 어떤 부분 에서 토곡 계시 부분 계셔야 아닙니까 그러니까 녹취 조사 경우 녹두 경우 법원 제출 방법 으로 채팅 됩니다 어떤 부분 냐면 본인 만약 필요 으로 셔도 어서 사람 목소리 시킨다 든지 19 목소리 도움 습니다 조금 계시 중요 한데 겁니까 진행 드리 아니 저쪽 으로 걸쳐서 출석 으로 셔야 주차 으니까 본인 의사 중요,1,"In the case of the incident, 300 pizza must be occurred throughout the country, but most of the time, I restore the human beings.I'm not going to have a part of the Toggok revelation for a while.I have to attend over there, so I park my doctor",korean
홍대 홍대 아마도 어차피 13 에서 16 지금 일단 원래 지금 그냥 토익 다가 그래 그냥 기초 부터 다시 그래서 근데 학원 에서 기초 다시 시험 보래 600 700 근데 그냥 일단,0,"Hongdae Hongdae Maybe 13 to 16 Now, just now, just approach the TOEIC, so just again from the basics.",korean
그렇게 그렇게 면은 나오 미리 예약 손님 아서 예약 손님 만약 자리 피크 시간대 잖아 그런 사람 한테 예약 손님 예약 손님 거기 웨이팅 면서 자기 번호 다음 무슨 메뉴 까지 감사 합니다 라고 으면은 사람 나중 와서 골르 될까요 사람 으면 그럼 사람 한테 골르 대충 어느 정도,0,So noodles are in advance.degree,korean
근데 뭔가 크리스마스 물론 생일 지만 예수 생일 지만 뭔가 그런 되게 캐롤 캐롤 잖아 트리 트리 분위기 우리 특이 해외 경우 거의 12 부터 완전 아이 거의 크리스마스 당일 잖아 근데 우리 나라 한창 분위기 정말 25 지나 거짓말 처럼 트리 치우 완전 분위기 해야 분위기 그래,0,"But it's Christmas, of course, it's a birthday, but it's a birthday, but it's like Carol Carol.",korean
그래서 솔직히 캠퍼스 학년 학년 학년 학년 부턴 병원 옮겨 다니 면서 계속 에서 수업 그냥 다음 학년 학년 일단 천안 긍까 학년 학년 부터 천안 부터 서울 다가 부천 그냥 옮겨 다니 면서,0,"So, Honestly, I moved to the hospital in the school year, and I continued to go to the next grade, and then I was moving to Seoul from Cheonan grades from Cheonan grades.",korean
일단 현장 에서 발견 때문 본인 직접 정지 시켰 말씀 금융 에서 개인 정보 유출 염려 말씀 인가요 그렇 군요 물들이 지금 출신 재직 기간 동안 께서 하나 개인 정보 동의서 에서 불법 거래 소산 사람 고요 아니 전국 으로 200 mm 개인 정보 유출 인해 피해 계시 지만 반대 어떤 양도 계시 거든요 니까 통장 판매 한양대 에서 으시 니까 말씀 인가요 전화 드리 다름 아니 지금 현재 본인 께서 사건 직접 피해자 인지 확인 위해서 고요 그래서 확인 선도 중단 저희 수사 캡처 부탁 드리 말씀 입니다 기억,1,"Once you find it in the field, you have suspended your own personal information.I have any opposition, so I mean, because you are at Hanyang University, I am talking about it.",korean
잘못 드렸 아니요 전화 그냥 시분 금방 으시 빌릴 마땅 아서 카드 으면 텐데 그것 라서요 네네네 그러면은 시간 보험 대출 봐야 니까 시간 금요일 구나 그러면 오늘 필요 아니 그러 월요일 까지 시간 으세요 그거 고객 께서 판단 예요 그래도 월요일 다시 연락 셔야 조건 된다 해도 습니다 그러 면요 조건 월요일 월요일 최대한 빠르 일단 예약 으로 우선 으로 니까요 주말 동안 고객 면서 전화 고요 그리고 월요일 아홉 회의 끝나 니까 아홉 전화 드리 습니다 오늘 수고 어요,1,"It's wrong, I just want to borrow the poem.If you do so, Monday, Monday, as soon as possible, you can make a reservation first.",korean
그게 말씀 십시오 연속극 사람 인데요 다름 아니 사건 때문 연락 드렸 습니다 확인 연락 드린 건데 십니까 서울 중앙 지검,1,"That's a word, it's a soaped drama person. I contacted you because of the incident.",korean
근데 느꼈 열심히 맨날 만나 에서 만나 에서 헤어지 화이트데이 진짜 편의점 다섯 군데 일곱 군데 들려 공시 준비 니까 화려 아니면 진짜 실속 면서 면서 사탕 으면은 그냥 그런 으로 나대 열심히,0,"But I felt hard to meet in the meeting, and I broke up in five places in white day.",korean
여보세요 줍니까 서울 지방 경찰청 입니다 지금 본인 으로 고소 사건 제일 통화 십니까 사람 고는 계십니까 사람 인데요 금융 기단 으면 습니다 모르 현장 에서 지금 재량 충전 카드 본인 명의 국민은행 농협 계좌 포함 어서 사실 확인 연락 드렸 습니다 으시 다고요 국민은행 농협 계좌 개설 대해서 내용 아니 십니까 통장 지금 서울 에서 새롭 소리 통장 지금 범죄 에서 동안 대포통장 으로 사랑 천만 세탁 습니다 근데 사건 지금 아니 열려 일부러 지금 통장 으로 일본 지금 개인 정보 유출 습니다 지금 통장 본인 개설 아니 아니 아니 라고 지요 지금 통장 언니 라서 확인 경제 처리 때문 드릴 예요 그래서 지금 신고 들어왔 사기 당했 본인 명의 통장 으로 입금 본인 공부 니까 싱글 습니다 무슨 사건 본인 직접 죽인다 남자 인지 정보 유출 인한 판단 위해서 먼저 간단 통화 녹음 설치 조사 진행 습니다 습니다 세요 그럼 시작 습니다 지금 동로 명의 도용 사건 전화 없이 됩니다 서울 지방 경찰청 지능 범죄 수사대 밝기 설정 습니까 아닌데요 아닌데요 그러 지금 장난 십니까 아니 지금 주민 등록 지금 지금 나와 지금 장난 아니 아닌데 지금 지금 장난 지금 장난 아니 고요 무슨 에요 본인 아닙니까 그러 놨는데 아니 에요 그럼 저희 확인 다시 전화,1,"Honey.It's about opening an account, but now I have a love bank account in Seoul.I'm a confirmation economy because I'm a confirmation economy.I don't have to call the stealing case of the East Road name. I'm not setting up the brightness of the Seoul Metropolitan Police Agency.Call us confirm again",korean
어서 거든 그럼 색깔 약간 카키색 그런데 그래 그럼 엄마 허어 저걸 냐고 어야지 저렇게 으면 다고 그랬 우리 아빠 그래서 수치 영양 영양 영양 너무 많이 알콜 수준 지금 마시 사람 수준 으로 수치 그래 우리 아빠 너무 라고 그거 영양제 잖아 물론 아빠 카드,0,"Come on, then the color a bit colored khaki, but it's like that, so I have to say that.",korean
아이 그렇 잖아 항암 요법 해야 사전 해야 그거 엄청 그것 해도 하루 종일 돌려도 빡센 어떻 퇴원 쓴다고 그랬 그런 애기 일부러 아니 아빠 아니 그래서 그냥 그럼 기간 라도 편하 행복 계시 라고 퇴원 라고 아닐까 알아봐 관심 그래도 쪼끔 라도 아니 쪼끔,0,"It's a child. Even if I have to be anticancer therapy, even if I turn it all day long, I was discharged from the discharge.",korean
여보세요 안녕 세요 고객 담당자 박효신 대리 입니다 네네 고객 점심 식사 맛있 나요 야죠 려고요 고객 지금 승인 처리 고요 지금 처리 부분 도움 드릴 건데요 고객 메모 세요 바로 불러 드릴게요 잠시 만요 영어 숫자 아니 다시 십니다 다시 구요 고객 만족 센터 에서 전화 건데요 선생 마찬가지 진행 처리 셔야 접수 번호 다시 불러 구요 고객 께서 직접 접수 라고 셔야 십니다 다음 세요 마찬가지 고객 진행 셔서 지만 설명 드릴게요 상환 처리 냐고 면은 현금 융통 어서 필요 으신 세요 그래서 점수 올릴 려고 상환 아니 현금 융통 어서 필요 어서 취소 자동 출금 직접 해서 구요 다음 전산 기록 삭제 요청 셔야 완납 역서 요청 십니다 완납 역서 십니다 잠시 만요 고객 여보세요 고객 대기 바로 다음 고객 다음 네요 한번 으셨어요 아마 으로 전화 으시 니까요 전화 따라 진행 한번 한테 전화 부탁 드릴게요 감사,1,"Hello, please take a customer manager Park Hyo -shin.Similarly, you have to proceed with the reception number.Do it yourself. The next computer record will be requested. Please request the complete payment book.",korean
아버지 께서 직접 통장 계좌 자신 으신 니까 상태 평소 움직이 통장 개설 김성태 에게 판매 다고 충전 맛있 직접 판매 으신 입금 통장 김성태 아니 스타일러스 양도 으신 토리 생각 그래도 신경 쓰이 멋지 니까 니까 직접 신고 접수 통장 마치 와서 확인 그리고 일단 지금 현재 김성태 모르 통장 개설 해서 판매 으신 드신 혹시 으세요 재방송 지나 괜찮 부부 따로 시간 으시 국민 개인 정보 유출 사건 잖아요 그때 니까 숙제 확인 으시 나요 지금 40 정도 여유 으신 대출 회사 직원 항상 여유 니까 개인 정보 해서 저희 선교사 으신 계시 지방 계신 거나 개인 사유 출석 많이 계시 때문 저희 검찰청 홈페이지 나오 개인 정보 침해 신고 센터 라고 조사 계속 사건 파일 확인 그거 신고 회장 으면 벌써 으신 번역 해서 지금 어요 석류 어때요 시간 도와 드릴 까지 드리 거든요 언니 편하 시간 맞춰야죠 여기 아니 잖아요 아서 부분 고요 어차피 그걸로 올라 아니 때문 손질 잖아 핸드폰 지금 혼자 아니 계신데 하나 진행 네요 여기 끝내 메시지 드릴 예요 때문 거짓말 확인 문자 할게요 맛있 김성택 통장 판매 설치 으시 손님 어서 혹시 내일 딸기 통장 불편 때문 본인 사상 없이 본인 명의 다른 통장 카드 저희 불법 통장 으로 느라고 오동 그랬 더니 언니 으신 예요 군데 마신 예요 고요 지금 말씀 인터넷 뱅킹 으세요 어디 확인 볼게요 거기 농협 당신 많이 신용카드 현대 카드 사용 그냥 그거 지금 말씀 드릴 약간 잖아요 데이트 니까 지금 통장 개설 해서 판매 지금 확인 다고 통장 계좌 보내 잖아요 그거 검색 잖아요 그거 송대관 거기 나오 걸로 나오 숫자 변환 시키 그래서 해서 판매 말씀 처럼 본인 직접 확인 으면 확인 신고 접수 지금 사용 그런 농협 신용 카드 아요 통장 신용 카드 발견 불법 성대 간다고 미리 말씀 드리 시킬 오늘 으로 해서 보내 여기 장모 건데 확인 해야 나요 그리고 본인 확인 위해서 건데 본인 또는 어느 정도 금액 어야 본인 계좌 확인 예요 설명 드릴게요 금액 중요 아니 질문 내용 발견 대략 으로 100 10 으로 대략 으로 너무 기대 모르 얘기 적금 증권 주식 펀드 계신가요 그건 본인 확인 사람 으신 다른 다른 으시 고요 금액 모르 아니 에요 아버지 께서 정확히 모르,1,"My father is a bankbook account, so I usually sell it to Kim Seong -tae, and charging it is delicious.If you have opened a bank account and sell it.This is a lot of reasons to attend the Prosecutors' Office homepage.It's not because I climb it, I'm not alone, I'm not alone, I'm not alone. I'm going to confirm the lies because I'm going to be a message here.I was so upset. I'm a sister. I'm going to do it now.It's a search.I and I have to check my identity, but I'll have to check my account. I'll explain the amount of information.I don't know, my father doesn't know exactly",korean
여보세요 여보세요 여보세요 수고 으십니다 여기 서울 중앙 지검 수사 일만 수사관 입니다 여보세요 다름 아니 본인 으로 전자 금융 거래법 위반 때문 확인 연락 드렸 잠시 통화 신가요 됩니다 증명서 보내 세요 된다고 증명서 보내,1,"Honey, honey.",korean
