Transcript,Label,translated_words,full_source_language
다름 아니 기모 처리 라고 그러 세요 정확히 출신 구요 40 남성 인데 으세요 왜냐면 저기 검찰 에서 얼마 김호철 질병 으로 인한 공부 현장 에서 다량 보안 카드 신용 카드 압수 과정 에서 농협 행과 하나 통장 발견 어서 연락 드렸 어요 혹시 으세요 보내 혹시 지금 직장 직장 계세요 저희 확진 연락 드렸 본인 타인 에게 금전 대가 아니면은 개인 정보 유출 피해 피해자 신지 확인 연락 드릴게요 지금 진행 어서 그러 혹시 무슨 으면 한번 휴게실 남편 지참 통화 세요 아니 지금 에서 많이 드셔 일단 메모 할게요 일단 여기 서울 중앙지 고요 첨단 범죄 수사 정품 스탁 아니 에요 일단 지금 농협 만사 신다고 기모 처리 사건 농협 에서 발급 으로 오랫동안 종사 사람 거든요 다른 공범 마찬가지 대구 하빈 금융 모래 종사 사람 아요 그러 니까 경우 농협 잖아요 그렇 니까 PE 최신 어요 일단 사이 신분증 면허증 분실 도난 사실 으세요 으세요 일단 저희 아니 전국 으로 200 사건 연료 어서 검찰 에서 일차 조사 통해서 사람 사람 부분 조사 어요 일단 저희 확인 연락 드렸 지만 김현미 경우 통화 내역 라던가 위치 경우 저희 추적 계좌 지금 발견 별다른 으셔서 유선 으로 연락 거든요 나요 일단 지금 올해 11 혹시 경기도 광명시 어딘지 아세요 여기 지금 11 확인 결과 경기도 광명시 철산동 지점 에서 계좌 개설 다고 지금 확인 거든요 수요일 인데 직장인 직장 계셨 어요 출근 설치 확인 나요 혹시 나요 혹시 건데 불법 통장 때문 발견 즉시 동결 처리 시켰 거든요 동결 처리 혹시 어떤 인지 계세요 일단 대해서 저희 영구 으로 지급 정지 상태 중요 제자 발견 농협 3800 하나 790 불법 자금 들어오 어요 일단 저희 지금 나라 에서 일단 안내 상태 자금 다는 피해자 미쳤 다는 아요 일단 본인 께서 계산 해서 양도 일단 통장 때문 본인 상대 지금 고소 고발 사건 때문 연락 드린 예요 잠깐 성함 피해자 시간 성태 세요 일단 저희 생일 라고 그러 니까 그러 우선 으로 일단 으신 아요 더더욱 직장 으신 다달이 수입 한테 통장 그런 사람 아니 잖아요 나이트 으신 그렇 니까 일단 할게요 전화 협조 셔야 부분 거든요 일단 대해서 전혀 모르 신다고 진술 지금 다는 아까 말씀 드렸 듯이 에서 시끄러운 소리 많이 흘리 그러 증거 자료 전혀 사장 직접 일단 자제 번역 해서 직접 방문 셔서 개설 으면 건드리 사용 물건 건드리 잠시 해야 지금 피해자 신라면 저희 금감원 지금 사용 위해서 물건 대해서 저희 자리 요청 해서 전화 예요 일단 농협 발견 농협 하나 관련 법인 명의 지금 개설 나와 거든요 일단 개인 명의 입니다 요거 계좌 저희 지금 자료 요청 추가 으로 다른 계좌 나오 동결 처리 으신 예요 농협 계좌 하나 사용 계세요 다른 다른 혹시 주택 청약 계세요 마시 일단 나머지 계좌 대해서 확실히 셔야 돼요 저희 다른 추가 으로 나오 모르 상태 에서 경찰 에서 그런 똑같이 간장 간장 일단 근처 시켜 농협 경우 마지막 으로 거래 대략 으로 언제 마지막 으로 거래 날짜 잖아요 확인 혹시 체크카드 사용 오늘 사용 던가 그런 그런 잖아요 직장 데모 계좌 사용 세요 일단 어제 사용 혹시 어느 지점 에서 기억 나세 끓일 끓일 나라사랑카드 강원도 고성 시점 고성 지점 여기 지금 발급 으셨고 대략 으로 저희 잔액 라던가 불법 자금 예요 일단 일차 으로 으셨 습니까 려고 으시 거든요 니까 다른 기사 나올 으니까 대략 으로 어느 정도 잔고 대신 어야지 계신 지요 확인 할게요 대략 으로 여기 정보 대략 으로 어느 정도 정도 예요 지만 말씀 천만 짜리 500 짜리 발견 바로 통계 처리 일단 사건 번호 하나 불러 드릴게요 2015 한글 고요 0683 아니 에요 추가 으로 필요 자료 거나 그러 연락 예요 담당 권사 께서 전화 으시 전화 면은 사건 번호 사람 불러 거든요 일단 개인 사건 보내 때문 사건 열람 고요 분실 돼요 웬만 줘서 감사,1.0,"It's a brushing treatment, and it's exactly a 40 -year -old man.If you are a job, we will contact ourselves to confirm your money.It's not a genuine investigation, but now it's a long time since I was issued by the Nonghyup case.First of all, we have a 200 -case fuel through the prosecution through the first investigation of the person through the first investigation.I know where it is Gwangmyeong -si, Gyeonggi -do.As a permanent payment, the Status of Payment Status is found to be found to be found to be found to be found to be found to be a 3800 one, 790 illegal funds.It's been a while.As I mentioned earlier, I shed a lot of noisy sounds from this, so I have to do it in person and open it in person.I found a Nonghyup -related corporation, and I'm now open. First of all, I'm a personal name. This account requests other account requests.In addition, in the case of the police in the case of the police, the soy sauce is near soy sauce.Remember the narcinoma to boil the country to boil the country.It's roughly a bit of information here, but I will find a case number of 10 million words, but I'll call one case number 2015 Hangul High School 0683 No.I call people.",korean
사건 번호 2015 고입 20 습니까 마시 월요일 원리 원칙 으로 강남 셔서 저희 범키 셔야 검찰청 아십니까 근데 겁나 신다고 니깐 구미 계속 무심 라고 겁니다 아셨 습니까 그냥 됩니다 습니까 마시 고요 으면서 그러 모니터링 됩니다 그러면 직원 본인 한테 피해 입힐 습니다 습니까 그러면 어떻게 습니까 평소 다름없이 도착 말씀,1.0,Case number 2015 High School and Monday Principles Monday Principles Do you have to know Bumki and know the prosecutor's office.Arrival at the same time,korean
진짜 영어 수능 영어 때문 영어 대한 흥미 완벽 없애 버릴 진짜 영어 진짜 사람 멋있 회화 그런 했었 거든 그때 그런 그냥 외국인 얘기 재밌 잖아 그서 역시 외국어 배워야 된다 근데 수능 공부 면서 맨날 단어장 다니 면서 맨날 외우 모의고사 니까 영어 해도 뿌셔 버리,0.0,Real English SAT English is a real English that will be eliminated perfectly in English.,korean
안녕 세요 농협 캐피탈 입니다 저희 대출 조건 많이 습니다 고객 혹시 필요 자금 대환 으세요 고객 누구 세요 농협 캐피탈 에요 그러니까 거기 누구 신데요 성함 어떻게 세요 김지현 그럼 자금 필요 으세요 으세요 누군지 아세요 몰르 어떻게 아요 고객 근데 전화 어요 아유 답답,1.0,Hello Nonghyup Capital This is our loan conditions.,korean
컴퓨터 관련 대전 행복 고요 통화 세요 할인 경쟁 통화 인천 정도 겁니다 나중 생긴 힘든 만들 져서 성별 사무실 습니까 만드신 니까 확인 입금 확인,1.0,Computer -related Daejeon Happiness Talking Discount Discount Competitive Call is about Incheon.,korean
여보세요 어저께 통화 최영환 입니다 어떻게 결과 안내 오늘 아침 전화 드린다고 얘기 했었 어떻게 통화 괜찮 으세요 일단 최대한도 고객 신청 최대 한도 천만 까지 고요 금리 금리 55 상환 기간 60 개월 입니다 고요 상환 금액 60 개월 기준 원금 포함 금액 으로 573035 확인 괜찮 으세요 일단 55 입니다 금리 말씀 세요 괜찮 으세요 말씀 세요 아니 괜찮 으시 냐고요 그럼 간단 상품 설명 부터 드릴게요 현재 진행 대출 상품 신용 대출 아니 소득 담보 대출 그래서 연체 경우 고의 상환 회피 으실 경우 향후 고객 발생 미래 부분 대한 채권 추심 대한 권한 부여 진행 대출 상품 입니다 괜찮 으신 효력 보유 과정 으로 직접 고객 께서 법무법인 변호사 공중 사무실 지정 셔서 저희 직원 파견 나가 만나 자대 통해서 대출 약정서 증서 작성 구요 어려우실 경우 저희 으로 위임 처리 방법 으시 니까 어떻게 어떤 방법 으로 진행 도와 드릴까요 나오 언제 나오 만약 지역 지금 어디 울산 지방 경우 시간 걸려요 주일 정도 그래요 위임 처리 당일 위임 어떻게 위임 경우 방문 내방 없이 드리 전화 으시 녹취 통해서 대출 계약서 공증 서류 작성 우편 으로 등기 발송 처리 드리 고요 입금 바로 고요 그렇 당일 다만 위임 처리 경우 수수료 저희 대신 내드리 지만 위임 처리 비용 따로 발생 세요 얼마 정도 20 고정 금리 인가요 55 고정 금리 고정 금리 중도 상환 수수료 중도 상환 수수료 최소 개월 동안 연체 으시 중도 상환 수수료 습니다 습니다 그럼 그때 방문 실래요 그러면은 고객 께서 직접 법무 법인 변호사 공증 사무실 지정 저희 직원 파견 나가 걸로 드릴까요 그거 까지 해야 방문 라고 아니 에요 지금 아니 찾아와서 작성 그런 아니 에요 아니 에요 유선 으로 대출 찾아가 하위 우선 순위 실행 입니다 그래요 그러면은 어디 햇살 저축 입니다 어디 햇살 저축 그러면 29 상환 그렇 원금 그럼 바로 해야겠네 시간 걸리 그렇 그거 고객 께서 결정 셔야죠 저희 해라 저렇게 해라 습니까 그럼 바로 세요 바로 위임 처리 진행 도와드릴까요 위임 처리 비용 발생 금액 경우 실제 청구 수수료 아니 때문 정상 승인 부결 결과 100 환급 처리 드립니다 다만 단순 변심 의사 취소 환급 됩니다 그럼 일단 서류 접수 부터 진행 볼게요 사업자 등록증 으시 그리고 신분증 사진 어서 카톡 으로 보내 구요 카카오톡 으로 지금 메세지 먼저 하나 보내 드릴게요 고객 여깄 네요 지금 메세지 하나 보내 드렸 거든요 카톡 나요 네요 으로 고객 사진 어서 보내 세요 다른 궁금 으시 일단 사업자 등록증 주민 등록증 다른 필요 나요 추가 접수 으세요 통장 번호 필요 한가 그거 등록 여쭤 봐야 지금 다짜고짜 여쭤 어떡 합니까 고객 신분증 접수 그냥 계좌 번호 여쭤 합니까 절차 니까 일단 그래서 습니다 습니다 점심 시간 다시 전화 드리 습니다 바로 서류 접수 언제 신데요 사진 어서 보내 바로 어서 보내 셔도 지금 바로 세요 그럼 지금 어서 보내 세요 사업 등록증 주민 등록증 으면 같이 어도 올려 같이 어도 냐고요 올려 그거 상관 으시 여보세요 보냅니다 전화 아니 아니 보낼 어요 보냈 거든요 네요 지금 네요 통화 잠깐 그러면은 지금 바로 그냥 진행 도와 드려 볼게요 울산 지금 실제 거주 지역 울산 세요 심사 자료 정리 바로 진행 진행 도와 드리 습니다 실제 거주 지역 울산 남구 사용 휴대 전화 번호 통신사 어떻게 세요 SKT 본인 명의 세요 심사 올라가 금액 천만 올라가 구요 금리 55 고정 금리 상환 기간 60 개월 고요 상환 금액 57 3035 입니다 상환 일단 바쁘 세요 집중 아요 아니요 말씀 세요 말씀 드리 말씀 드리 집중 다고요 집중 예요 말씀 세요 들립니다 매월 상환 날짜 일단 며칠 해드릴까요 보자 25 차후 변동 세요 대출 승인 경우 대출금 송금 계좌 부탁 드릴게요 농협 잠깐 갑자기 생각 삐요 고객 인명 세요 수납 담당자 계좌 번호 바로 카카오톡 으로 보내 드릴 구요 수납 시간 얼마나 걸리 세요 수납 위임 처리 비용 수납 처리 신다고 셨잖아요 먼저 드려야 에요 심사 제외 들어오 던데 그렇게 구요 그러면은 저희 따로 수납 처리 공증 직접 걸로 처리 니깐 사무실 알아보 연락 세요 그렇게 먼저 처음 인데 대출 면서 원래 먼저 아니 에요 근데 위임 처리 경우 먼저 예요 왜냐면 솔직히 보이스 피싱 20 아니 지만 느낌 네요 지금 까지 대출 지만 으면은 제외 거나 들어오 20 먼저 어라 아닌 그래서 말씀 드리 잖아요 20 으셔도 변호사 선임 연락 면은 저희 직원 파견 나간다 고요 변호사 까지 선임 대출 누가 합니까 그럼 습니다 그럼 공증 지금 저희 드릴 담보물 어요 아휴 그럼 어떻 해요 입금 바로 느낌 완전 보이스 피싱 아니 지금 자격 요건 잖아요 먼저 으라는 네요 대가리 xx 라서 그래요 봐라 보이스 피싱 무슨 보이스 피싱 에요 봐요 고객 대출 진행 여건 여보세요 xx 직원 에요 대출 진행 요건 세요 으면 신고 한다 경찰 통화 내용 녹음 니까 니까 괜히 xx xx 그냥 그냥 잖아요 고객 신고 니까 그렇게 어라 돼요 돼요 20 칠려고 그러 그러니까 아이 xx xx 직원,1.0,"Honey, I'm calling Choi Young -hwan. How do you call this morning call this morning?Okay, 55. It's okay to say interest rates. You're okay.This is a granting loan product.If it's Nao Nao Nao, if you are in Ulsan, it will take time for the day.In the case of processing, the fee will be paid for the commission, but the delegation treatment cost is incurred by the cost of 20 fixed interest rates 55 Fixed interest rate is repayment fee during the repayment fee for a minimum monthly repayment fee.Do you want to go to the lawyer lawyer notarized office, but I don't even visit you. I'm not coming now. It's not like that.Then, repay the principal. Then, I have to do it right. It's time to take it. That's what the customer should decide.I'll give you a simple change of doctor's cancellation refund will be refunded.Please send me another question.When will you accept the documents right now. If you send it right now, please send it right now.Then I'll just help you now.Interest rate repayment period 60 months high repayment amount 57 3035.I will give you a little bit of a person life.I don't know the office first, but it's the first time I loaned it first.I will tell you even if you are a lawyer, even if you are a lawyer, the lawyer will be dispatched to the lawyer.It's XX.So I XX XX staff",korean
때기 타일르 그러니까 동생 마지막 으로 엄마 목소리 전화 전화 잘못 xx 그래서 저희 한테 어떻게 됩니까 그니까 저희 엄마 어떻게 됩니까 엄마 동생 살리 으면은 아저씨 든가 그러니까 어떤 건데요 얼마 정도 500 필요 된다 때리 xxx 일단 건들 지마 그래서 어떻게 할까요 어떻게 일단 바꿔 봐라 어머니 쓰러지 쓰러졌 그러면은 아저씨 지금 부터 손가락 하나하나 자를 니까 눈깔 버리 동영상 한테 줄게 똑똑 쳐다봐라 아니요 아저씨 어떻게 죽이 아니 그게 아니 어떻게 해드릴까요 으로 전화 더니 엄마 아빠 더라고 보내 드릴게요 근데 그쪽 에서 한테 바로 모바일 뱅킹 으로 바로 우리 한테 더라고 그래서 태워 보내 그걸 더니 우리 엄마 아빠 그렇 다는 그래서 동생 때리 일단 어요 계좌 번호 불러 줄까 잠시 정리 엄마 보고 메모 그래 불러 세요 기업 기업 대가리 으라고 xxx xx 움직이 xx 기업 어떤 으로 보낼 건데 계좌 계좌 모바일 뱅킹 텔레 뱅킹 인터넷 뱅킹 으로 보낼 냐고 새끼야 보내 어느 ATM 보내 돼요 보내 엄마 보내 누가 보내 보내 보낼 한테 보내 약속 습니까 인데 ATM 기계 현금 인출 한테 계좌 준다고 했잖아 시간 얼마나 걸리 저희 근처 농협 으니까 걸어서 에서 정도 엄마 지금 라고 어머니 계시 계시 면은 으라고 그래 으세요 지금 아무것 하나 여보세요 뭔데 아저씨 아저씨 한테 남자 남자 로서 약속 하나 하나 지켜줄 동생 목소리 들려주 됩니까 목소리 늘려 아저씨 한테 먼저 약속 라고 약속 할게요 위해서 라도 그러 다쳤 다는 얘기 누구 한테 남자 남자 로서 차분 한테 아저씨 한테 처리 라는 한테 약속 지키 동생 습니다 엄마 바꿔 여보세요 엄마 바꿔 라고 어요 근데 목소리,1.0,"Tiles Tile So, my brother's voice phone call called the phone call wrong XX So what happens to us. What happens to us?My mother falls down, and if you are a man from now on, I'll give you every one of your fingers, so I'll give you a video.So I sent it to us, so I sent it to me.I send you a baby to send it to the Internet banking.I'm doing anything right now. What are you doing. What are you doing to your uncle to be a male male?My brother is to keep my promise. I change my mom.",korean
그래서 아침 일찍 기준 에서 일찍 일어나 너무 깜깜 새벽 어슴푸레 여섯 일곱 진짜 거든 진짜 그래 그때 나가 면은 자기 사람 마다 다른 자기 리듬 괜찮 사람 그게 너무 안타까운 그래서 소려 맨날 데이 데이 출근 한다고 다섯 까지 출근 해야 그러,0.0,"So I got up early in the morning and so early the morning, so I really have six really seven Fure.",korean
그게 우리 부터 날씨 따듯 해져서 20 올라갈 거기 까지 겨울 으이 겨울 많이 오히려 시릴 정도 많이 지역 다음 여행 인제 유럽 해서 다른 국가 많이 갔었 습니다 그서 유럽 혹시 여행 원하 유럽 지역 특히,0.0,"It was warm from us to 20, so it was so much winter so much that it was so cold that I went to Europe in Europe in Europe.",korean
소개 급여 계산 카드 으셔야 본인 께서 교육 으신 예요 근데 지금 저희 회사 에서 직접 아직 까지 제작 아니 라서요 저희 업체 설정 드릴 니까 걱정 마시 고요 시간 십니까 오늘 보내 일요일 일정 전화 드려 괜찮 주말 일정 드릴 고요 월요일 부터 정상 근무 자기 회사 알려 세요 검색 세요 그러면은 지금 보내 드리 돼요 직접 실력 셔야 고요 아니 서류 준비 연락 해서 그쪽 으로 보내 드리 만나 셔서 서류 전달 세요 서로 본사 으로 예요 그러면 내일 오전 으로 확인 예요 그럼 지금 혹시 출력 해서 봐야 돼요 그러면 한번 통장 연결 화사 네요 어요 으시 다른 답변 어요 으면 괜찮 으신지 만찬 으시 본인 께서 id 카드 동안 사용 잖아요 으시 실시간 라고 습니다 서류 준비 하나 준비 카드 다시 동봉 전표 밀봉 셔서 직원 한테 전화 셔야 오늘 해야 그래야 일정 사실 으니까 시간 까진 돼요 혹시 돌아오 최대한 빨리 준비 까지 세요 연락 시간 오래 빨리 거든 습니다 그러면 까지 다시 연락 드릴까요 혹시 예전 준비 으면 번호 연락 셔요 김소연 신다고 말씀,1.0,"Introduction Salary Calculation Calculate You have been training.Please search. So I'll send you now. I have to be able to prepare for the documents.Uh, it's okay if you have any other answers.Please contact us for a long time.",korean
인제 권리 부분 대해서 한다면 근데 우리 어떤 권리 대해서 보통 개인 어떤 사건 발생 처럼 사건 발생 일상 살아가 부부 입장 에서 그게 되게 막연 얘기 권리 라던가 그런 왜냐면 지금 당장 사용 느끼 못하 사용 으니까 그럼에도 불구 안정 라고 표현 감정,0.0,"If you do about the rights of the person, but we have a rights to the couple, like a personal case, and the right to talk about the couple.",korean
안녕 세요 대출 사회 시작 필요 으신 네요 필요 자동차 캐피탈 고객 저희 모든 고객 그게 상품 으로 안내 드려요 금리,1.0,Hello Loan Society You need to start.,korean
근데 그거 내면 그렇게 만약 우리 편의점 시제 점검 잖아 맞추 잖아 만약 솔직히 편의점 개인 점주 면은 사람 별로 잖아 그래서 솔직히 500 비면 자기 잘못 생각 채우 잖아 정도 채울 잖아 500 정도 근데 원래 알바 채우 그게 으로 정해져,0.0,"But if you do that, if you check the tense of our convenience store.",korean
물건 으로 판매 한다고 캔디 펜션 사건 입니다 본인 한테 으니 즐거운 드린 니까 에서 사건 조금 여유 으신가 해서 확인 드린 지금 문제 일요일 입금 더니 발생 합니다 근데 사람 현재 에서 김정은 단가 지금 연료 지금 라고 판단 셔서 현재 지금 본인 으로 고소 고발 들어오 어요 26 지금 확인 네요 아무래도 저희 에서 연락 드린 본인 다고 지금 수정 때문 저희 에서 지금 부분 해결 때문 연락 드린 고요 현재 지금 사건 김장 금융 실질 으로 근무 경력 공범 지금 여섯 권장 김정은 사람 국민은행 에서 과장 으로 입금 경력 지금 저희 으로 확인 습니다 지금 여신 에서 라고 지금 배경 너무 상해 고요 그렇 때문 본인 부분 대해서 공주 다는 본인 명의 등장 라는 입장 셔야 부분 본인 께서 회사,1.0,It's a candy pension case to sell it as an object.26 It's confirmed now. It's been a confirmation of us.It's a goddess right now.,korean
강아지 고양이 해요 동물 대체로 인데 진짜 사람 잖아요 사료 챙겨 강아지 라던가 고양이 간식 다니 친구 잖아요 다가 예쁜 으면은 허락 그런 자기 너무 사람 주변 많이 사실 정도 까진 아니,0.0,"It's a dog cat, but it's a lot of animals, but it's a real person. You're a dog or a cat snack.",korean
그냥 궁금 더라고 그래서 아르바이트 많이 해서 모아서 어차피 학교 졸업 으니까 해외여행 자유 여행 처럼 패키지 아니 배낭 14 15 구체 으로 세부 으로 일정 그런 다음 시간 즐기,0.0,"I'm just curious, so I collect a lot of part -time jobs and graduate from school anyway.",korean
사회 전체 변한다고 생각 되게 계산 타산 근까 단순히 사람 목소리 대신 때문 같이 함께 아니 그냥 같이 자기 한테 아니 면은 같이 근데 그게 비단 무사 동기 아니 학교 에서 쪼금 다르,0.0,"I think that society changes in the whole, and it's a calculation?",korean
다른 아니 매니저 계좌 혐의 확인 연락 드렸 습니다 통화 남성 인데 챙기 라고 김진규 수사 습니다 현장 에서 농협 하나 통장 발견 돼서 사실 확인 라고 습니다 통장 대해서 사실 으니까 그거 본인 통장 개설 셔서 대가 거래 건지 개인 정보 유출 금융 피해자 인지 조사 거든요 검사 입니다 서울 중앙 지검 전화 번호 0215662759 으로 전화 됩니다 아니면 대구 지금 당장 바로 드릴까요 본인 계시 으로 소환장 드릴까요 아니면은 어떻게 어요 대구 라고 얘기 아니 고요 우리 으로 직접 셔서 전화 받으 셔야죠 진짜 만약 지금 전화 그러 아까 설명 드렸 잖아요 설명 드렸 만약 사람 으시 전화 그렇게 면은 본인 으로 손잡이 나라 그건 직접 셔서 으셔야 지금 상태 조사 면은 조사 걸로 끝나 지금 본인 증거 자료 어서 인동 사회 복지 시설 정보 자료 수집 건데 부분 대해서 녹취 동의 십니까 지금 부터 전도사 치러 지만 거나 사건 다시 추가 사실 알려 드립니다 걸로 정관 황실 니까 만약 저희 보이스 피싱 면은 전화 전화 난초 바로 개인 정보 연락 텐데 지금 사랑 부분 인데 그럼 전화 정말 아요 근데 지금 답답 어요 그것 때문 조사 본인 으면 부분 됩니다 지금 다시 녹취 다시 습니다 조사 일어났 습니까 대신 김진규 십니까 지금 녹취 니까 대답 녹취 끝난 질문 으시 질문 세요 여보세요 그러면은 아까 저기 알려 드렸 니까 2759 번호 전화 세요 그냥 날라 갑니다 내일 그것 계시 돼요 아니면은 전화 으시 바로 전화 본인 직접 강제 소환 자기 니까 본인 직접 셔서 조사 으셔야 말씀 드렸 잖아요 지금 저기 조사 피자 라고 반장 에서 에서 유선 으로 전화 해서 확인 피자 입증 사건 자료 수집 라고 선장 으면 서울 중앙 지방 검찰청 서울 중앙 지검 검사 251 됩니다 아니요 시간 날짜 굉장히 불가 합니다 일반 소환장 강제 소환 자면 립니 날짜 맞춰서 직접 셔야 구요 반소 원장 본인 시간 맞춰서 요네 지금 전화 아니 피해자 라고 판단 전화 겁니다 당신 많이 그러니까 농협 하나님 대해서 아니 계신 잖아요 그죠 그러면 그게 본인 모르 모르 개인 정보 유출 돼서 당신 김진규 라는 사람 사람 농협 직원 어요 과장 으로 사람 으로 통장 만들 어서 농협 과장 어요 사람 경기도 광명시 철산동 철산 지점 에서 개소리 어요 아직 세요 그러면 드리 습니다 전화 직접 인터넷 나와요 서초동 으니까 확인 경기도 나라 니까 내일 뵐까 그렇 그거 본인 조사 다른 사람 라도 소용 시간 으면 만약 내일 선장 발부 면은 김진규 일정 판단 그러니까 만약 내일 사업장 말벌 본인 그렇게 저희 판단 밖에 어요 지금 많이 지금 계속 지금 녹취 대해서 그거 계속 아요 조사 대해서 다고 그러니까 지금 본인 아니 통장 진짜 많이 나왔 어요 많이 나왔 한해서 조사 피자 라고 판단 많이 에서 일자 끝나 전화 해서 녹취 자료 중보자 다음 다음 수요일 공판 어요 그러니까 말씀 드리 아요 본인 모르 개인 정보 유출 라고요 아니 사람 잡혀 일단 일당 잡혔 어요 일당 때문 조사 도니제티 니까 피해자 라고 판단 녹취 자료 본인쇄 다른 입증 자료 남기 나머지 일당 그럼 신분증 본인 한테 고소 고발 들어가 피해 일어나 통장 으로 인해서 말씀 드리 본인 만약 사건 조사 으시 켜져 다고 면은 면은 본인 계속 통장 된단 다른 일정 여기 에서 발생 그러면 통장 냉이 분명히 본인 으로 때문 고소 고발 들어간다고 본인 다고 더라 계속 자꾸 전화 계속 한번 그렇게 면은 결국 보내 일당 라고 생각 저희 밖에 어요 일단 내일 그냥 갈게요 습니다 그러면 내일 등기 바로 설정 바꿔 드릴 니까 으로 지방 주세요 박진철 계정 사진 지요 내일 조합장 거기 명함 전화 던지 아니 직접 무엇 든지 셔도 으시 그렇게 돼요 다른 사람 바꿔요 확인 완료 잠시 기다리 세요 전화 연결 습니다 습니다 예고 성함 어떻게 십니까 전화 연결 궁금 사항 어서요 금융 과장 입니다 최석훈 과정 구요 최석훈 과장 입니다 진짜 습니까 으세요 괜찮 습니다 잠시 만요 말씀 으로부터 어디 까지 습니까 본인 통장 그런 부분 전부 떨어졌 어떻게 해드릴까요 저희 으로 본인 피해자 일찍 도와 드립니다 근데 본인 시간 여의치 또는 내방 저희 소환장 발송 드립니다 발부 시간 그리고 날짜 맞춰서 원인 습니다 거래 명세서 라든지 또는 또는 신분증 라든지 처음 셔야 어떻게 드릴까요 번호 예요 무슨 번호 내선 번호 대표 번호 하나 습니다 그래요 불러 드릴게요 한번 세요 지역 번호 누르 으시 그리고 하나 불러 드리 습니다 02 1566 2759 저희 모릅니다 그리고 금방 대표 번호 불러 드린 실침 디스크 별론데 일정 으시 그렇게 됩니다 우선 저희 소환장 알아봐 드릴 예요 내일 등기 날짜 라든지 시간 라든지 자기 드렸 습니다 본인 참고 자료 다듬 그런 부분 챙겨서 날짜 나오 되게 정도 기다릴 겁니다 그때 맞춰서 나오 궁금 사항 으시 선번호 든지 아니 대표 번호 전화 본인 성함 본인 담당자 전화 드릴 겁니다 나오 습니까 보내 드릴 니까 시간 맞춰 방문,1.0,"I contacted you the other manager account allegedly.Seoul Central Prosecutor's Phone 0215662759 will be called or Daegu right now. Would you like to summon it as a revelation?Human phone call is that you have a handle in the handle.In fact, I will inform you that it's an imperial defense, so if our voice phishing side is a phone call orchid right now, I'm going to contact you personal information right now.Kim Jin -gyu is a recording now, so I asked the question of the answer.I told you that if you are a survey pizza, you can call the cable and collect confirmation of confirmation pizza.You're going to be a phone call or a victim now.I exaggerate.The wasp on the workplace.Uh, so I'm going to tell you that it's a personal information leak. It's a person who was caught by a person.If you turn on the case investigation, the noodles are on the other hand.I'll just go tomorrow, so I'll change the registration right tomorrow.Come on the phone connection, I'm the financing manager Choi Seok -hoon, Choi Seok -hoon.Summoner We will send you the issue time and date. It is caused by a transaction statement or ID card for the first time.I don't know, and I'm a representative number of the representative number that I brought in by the number disk. It's a schedule.No number or representative phone phone. I'll call you your name.",korean
여보세요 어요 저희 사람 사람 에요 농협 통장 신한은행 통장 발견 어요 고요 저희 해당 1000 거든요 근데 통장 개설 서울시 영등포구 문래동 농협 시장 그리고 문래동 신한은행 통장 확인 어요 통장 선거 당시 농협 3220 5600 또박또박 자금 어요 통장 개설 사진 촬영 부르 전혀 모르 신다는 확인 확인 전화,1.0,"Hello, I'm a human being. I'm a Nonghyup Bank of Korea.Check confirmation phone confirmation call",korean
라고요 서울 중앙 지검 고요 첨단 범죄 수사 김진섭 수사관 입니다 다름 아니 본인 관련 사건 접수 돼서 확인 연락 드렸 잠시 통화 세요 범인 서울 출신 입니다 37 남성 고요 서울 출신 37 남성 김강호 계십니까 김광 고요 김강호 아니 몰라요 전혀 모르 세요 저희 김강호 대해서 여쭤본 얼마 저희 지검 에서 김강우 주범 으로 금융 범죄 기단 검거 습니다 현장 에서 대포통장 보안 카드 압수 과정 에서 본인 명의 제일 대신 증권 CMA 계좌 발견 돼서 확인 연락 드린 고요 저희 금융 확인 결과 2017 서울시 서초구 에서 새로 개설 계좌 확인 어요 2017 입니다 2017 본인 께서 신규 개설 관련 계시 사실 으십니까 아니요 본인 께서 개설 사실 으세요 일단 저희 연락 드릴 전반 본인 께서 직접 계좌 개설 해서 통장 양도 혐의 건지 금융 개인 정보 유출 부분 으로 인해서 금융 범죄 피해 으신 건지 확인 연락 드린 예요 일단 사건 아니 전국 으로 연류 사건 입니다 개인 정보 유출 인해서 피해 계시 대가 자금 통장 판매 거나 양도 계셨 어요 본인 께서 타인 에게 통장 판매 거나 양도 사실 습니까 아니요 전혀 으세요 일단 불법 현장 에서 본인 명의 계좌 발견 본인 께서 피해자 입증 으셔야 상황 에요 발견 계좌 본인 직간접 으로 연관 다는 부분 입증 셔야 합니다 지금 부터 통화 내용 전반 녹취 상태 진행 예요 녹취 파일 본인 께서 피해자 입증 증거 자료 제출 겁니다 본인 동의 녹취 진행 해도 습니까 본인 확인 부터 다시 할게요 통화 성함 습니까 으세요 아니 아닙니까,1.0,"I am the investigator of the Seoul Central Prosecutors' High School Investigator Kim Jin -seop.Recently, Kim Kang -woo is the main culprit of Kim Kang -woo.Do you have a revelation related to the opening of a new one.This is an annual case.You must prove the part of the direct and indirect part. From now on, the entire recording is in progress.",korean
